filepath,sb_id,time_uploaded_to_sb
out_data/XX_observations.zip,636187ced34ebe44250656b3,2022-12-22 21:10 UTC
out_xml/02_observations.xml,636187ced34ebe44250656b3,2022-12-22 21:10 UTC
