filepath,sb_id,time_uploaded_to_sb
out_data/XX_geospatial_area_WG84.zip,636187b3d34ebe44250656b0,2022-12-22 21:10 UTC
out_xml/01_spatial.xml,636187b3d34ebe44250656b0,2022-12-22 21:10 UTC
